,target,lastAccelerometerValues[0]_mean_D,lastAccelerometerValues[1]_mean_D,lastAccelerometerValues[2]_mean_D,lastAccelerometerValues[0]_var_D,lastAccelerometerValues[1]_var_D,lastAccelerometerValues[2]_var_D,lastAccelerometerValues[0]_skew_D,lastAccelerometerValues[1]_skew_D,lastAccelerometerValues[2]_skew_D,lastAccelerometerValues[0]_kurtosis_D,lastAccelerometerValues[1]_kurtosis_D,lastAccelerometerValues[2]_kurtosis_D,lastGyroscopeValues[0]_mean_D,lastGyroscopeValues[1]_mean_D,lastGyroscopeValues[2]_mean_D,lastGyroscopeValues[0]_var_D,lastGyroscopeValues[1]_var_D,lastGyroscopeValues[2]_var_D,lastGyroscopeValues[0]_skew_D,lastGyroscopeValues[1]_skew_D,lastGyroscopeValues[2]_skew_D,lastGyroscopeValues[0]_kurtosis_D,lastGyroscopeValues[1]_kurtosis_D,lastGyroscopeValues[2]_kurtosis_D,lastMagnetometerValues[0]_mean_D,lastMagnetometerValues[1]_mean_D,lastMagnetometerValues[2]_mean_D,lastMagnetometerValues[0]_var_D,lastMagnetometerValues[1]_var_D,lastMagnetometerValues[2]_var_D,lastMagnetometerValues[0]_skew_D,lastMagnetometerValues[1]_skew_D,lastMagnetometerValues[2]_skew_D,lastMagnetometerValues[0]_kurtosis_D,lastMagnetometerValues[1]_kurtosis_D,lastMagnetometerValues[2]_kurtosis_D,lastAccelerometerValues[0]_mean_U,lastAccelerometerValues[1]_mean_U,lastAccelerometerValues[2]_mean_U,lastAccelerometerValues[0]_var_U,lastAccelerometerValues[1]_var_U,lastAccelerometerValues[2]_var_U,lastAccelerometerValues[0]_skew_U,lastAccelerometerValues[1]_skew_U,lastAccelerometerValues[2]_skew_U,lastAccelerometerValues[0]_kurtosis_U,lastAccelerometerValues[1]_kurtosis_U,lastAccelerometerValues[2]_kurtosis_U,lastGyroscopeValues[0]_mean_U,lastGyroscopeValues[1]_mean_U,lastGyroscopeValues[2]_mean_U,lastGyroscopeValues[0]_var_U,lastGyroscopeValues[1]_var_U,lastGyroscopeValues[2]_var_U,lastGyroscopeValues[0]_skew_U,lastGyroscopeValues[1]_skew_U,lastGyroscopeValues[2]_skew_U,lastGyroscopeValues[0]_kurtosis_U,lastGyroscopeValues[1]_kurtosis_U,lastGyroscopeValues[2]_kurtosis_U,lastMagnetometerValues[0]_mean_U,lastMagnetometerValues[1]_mean_U,lastMagnetometerValues[2]_mean_U,lastMagnetometerValues[0]_var_U,lastMagnetometerValues[1]_var_U,lastMagnetometerValues[2]_var_U,lastMagnetometerValues[0]_skew_U,lastMagnetometerValues[1]_skew_U,lastMagnetometerValues[2]_skew_U,lastMagnetometerValues[0]_kurtosis_U,lastMagnetometerValues[1]_kurtosis_U,lastMagnetometerValues[2]_kurtosis_U
10,1.0,0.120903015,9.707634,1.867084525,0.0283302135916,0.0019360248885,0.0232345508049,-0.829799601814,-0.763851582468,-0.0516942887666,-0.921481135976,-0.967843460618,-1.69505367923,-0.029823304,-0.042461393,-0.020027161,0.00379820387323,0.00892668092723,0.000390249944952,-0.924373502557,-0.139003054518,1.06429250772,-0.883381598561,-1.4437057602,-0.745654856583,0.30059815,-42.876586,15.1782226,0.0194171460166,0.0404171030144,0.0901886765418,0.348889757705,-0.121419800619,-0.0207376787874,-1.44613656485,-0.643946046213,-1.68616559334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,1.0,0.273272706,9.6059966,1.72890016,0.00349770558626,0.00402249672654,0.126879729593,1.12003113602,-0.635802085838,-0.423879590163,-0.254237169226,-1.34185231354,-0.47600092348,-0.0313171379,-0.0322296141,0.0005249026,0.00432526074718,0.00370514619427,0.000424889069897,-0.0964631093352,-0.192392634189,-0.529218078995,-1.53812984638,-1.001604914,-1.55749551739,0.1430511475,-42.94624275,15.871048,0.0147456014453,0.0211089452497,0.454702784209,0.268335791404,0.0523275265951,1.02864345171,-1.65061356584,-1.7341658867,-0.772820721228,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,1.0,0.204116822,9.6234652,1.59729002,0.00181233433504,0.00216847738136,0.105092663124,0.971335977208,-0.380800428579,-0.583102562488,-0.522869511036,-1.81158044189,-0.832436460369,-0.0324127186,-0.066192627,-0.00473327644,0.0070417826915,0.0043375779418,0.000515542503583,0.0266945528765,0.451358981543,-0.164561674847,-1.57158656728,-0.882965977762,-1.35645343392,0.2696990975,-42.78030375,15.837097,0.00220883531018,0.00985628642319,0.0246835277945,0.00986577245991,-0.711694204694,0.217531412239,-1.98685646939,-0.884223780207,-1.71508716787,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,1.0,0.199813842,9.5971434,1.56427308,0.00618295428375,0.0107075158466,0.255231705035,-1.37758923742,-1.19660170727,-0.819303213398,0.0781743590123,-0.165293669674,-0.408353805087,-0.066137695,-0.08732909964,0.00296936022,0.013564057962,0.0113075439465,0.000491003927393,-0.210893102552,-0.48237944348,-0.148519233886,-1.54783960356,-1.12521993121,-1.14265544252,0.29815674,-42.811279,15.8065796,0.00518988820009,0.0123860467984,0.045913323853,0.481614902907,-0.118560984387,-0.638195275747,-1.00237789564,-1.60866618725,-1.04085009798,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,1.0,0.29480896,9.5878144,1.409936508,0.00314839990659,0.0105532932638,0.210205405504,-1.08269147819,-0.528289941051,-0.642313282577,-0.393319449237,-1.36875505935,-0.824974341944,-0.02765503114,-0.071200562,0.0002777098,0.0169160455064,0.00542471622269,0.000671104123294,-0.11174358519,0.348488066001,-0.598327478332,-1.64014871917,-1.0790128801,-1.15042556519,0.3387451125,-42.852402,16.2281035,0.00629923332846,0.0552546526095,0.0175710036952,-0.508534211333,-0.534281957565,0.00689388894325,-1.3221420436,-1.00591410027,-1.36244726718,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,1.0,0.189282228,9.6335144,1.69875184,0.00884114554995,0.00284341013464,0.0629393420693,-0.294662198503,-0.232342090001,-1.11433607588,-1.09345610766,-1.71140074079,-0.313014126033,-0.01360473704,-0.0550781248,-8.8501052e-05,0.00122611470418,7.69974255648e-05,0.000109082588543,-0.822857571346,0.139067596377,-0.658484913607,-0.576632518693,-0.938483576192,-0.388153603957,0.19493103175,-42.7642825,16.171646,0.0119923793502,0.0297860430183,0.05123367997,-0.678853218655,0.618012481541,0.663035481509,-0.895932665296,-1.0403318625,-1.01707545419,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,1.0,0.200051882,9.6423706,1.682958994,0.0217974311866,0.00445344282824,0.178091742605,-0.512694495681,0.307930621501,-1.4376040645,-1.3700300139,-1.71141653094,0.169934558723,-0.016415405,-0.0383392332,-0.01181945806,0.0041692570664,0.00235897064785,0.000298465280811,-0.741688314992,-0.415456837875,0.672595076447,-1.10731988307,-1.7951755485,-0.818772711454,0.3646850575,-42.91305575,15.65361025,0.0024144535358,0.0276771609832,0.0322951578577,-0.0344972452622,0.365733656842,0.43377208638,-1.95035005253,-0.970207861862,-1.14724733787,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,1.0,0.3075485225,9.60474025,1.718730925,0.00716915241054,0.00228701886169,0.161447530973,-0.615040632182,-0.367738910472,-1.11679706954,-1.00290645667,-1.52576348399,-0.695042539264,0.00056838975,-0.02398681625,-0.0081176756,0.000987272320767,0.00158790617847,0.000266284103841,-0.535037688158,-0.247642240698,0.592950277839,-0.935463450647,-1.36179069655,-1.14985041825,0.2742767325,-42.74902275,15.26336675,0.0119807371015,0.0374916693307,0.107016998127,-0.0552193875999,0.377248949638,0.934144242027,-1.42836407797,-1.51376114091,-0.83128071559,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,1.0,0.26597595,9.615211375,1.7288971,0.000936495640024,0.00227616360067,0.0498669842277,0.734243255531,0.509777740302,0.0492637606466,-0.923334959152,-0.943924740448,-1.62128375391,-0.03913497975,-0.0302429198875,0.01264572125,0.00164426488434,0.00152082288737,4.22459978738e-05,-1.09735231081,-0.292569942222,-0.777231406145,-0.715356613413,-1.55452355148,-1.02476791613,0.276794438,-42.8326416,15.9759522,0.0107144937007,0.0161271008962,0.0798824362638,-0.228132375841,-0.278277558356,-0.123720970017,-1.04452001019,-0.831464089022,-1.4346789916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,1.0,0.18473816,9.6392546,1.641799934,0.00393793459883,0.00432093042344,0.110533592516,0.193126148611,-1.35057723867,-1.42365587373,-1.42320769755,0.0465160607014,0.15598507354,-0.03730163512,-0.0576446534,0.00443420402,0.00437797843293,0.000907800215127,0.000265075416566,-0.262167476957,-0.546280389537,-1.0810403189,-1.71707235748,-1.20992191013,-0.383327771912,0.3189086875,-42.8432465,15.504074,0.0180571807748,0.0210355105122,0.031835367756,-0.0510423019501,0.0342893865103,0.867284760782,-1.00103066674,-1.61315989191,-0.824664850028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,2.0,0.3084449775,9.62508025,1.806968675,0.00378259643744,0.000141221774188,0.00783636280744,0.163932038412,0.765774139902,-0.586240084186,-1.72692486959,-0.864744126412,-1.18348217148,-0.0114974975,-0.005352020275,0.01173019405,0.000476164443295,3.47150926292e-05,0.000104092801999,-0.987325242541,0.536340629022,0.336408371842,-0.821271329689,-1.09469923092,-1.42840914475,0.371932975,-42.745972,15.26107775,0.0122624606864,0.0131513656595,0.00364438521119,-0.0416109334334,-0.868141398433,-0.00765357906614,-1.35034799774,-0.944063604238,-1.98725726859,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,2.0,0.1894073475,9.67951575,1.84255595,0.00170516259353,0.00133431023269,0.0247304971507,0.781379397624,0.473601343731,-0.789866075707,-0.88415967777,-1.39503105624,-0.915311414656,-0.0200500486,-0.01436615025,-0.00277709955,0.000174688291055,0.000734630095659,0.000109546934352,-0.740428990131,0.00246542916641,0.796956769029,-0.873899760585,-1.97856379527,-0.944823699019,0.4428863525,-42.813111,15.28930675,0.0170145354676,0.0827653878485,0.0532960668892,0.174802906073,-0.976913391885,-0.248943272886,-1.76037677524,-0.793816857504,-1.43251586943,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,2.0,0.17046102,9.659276,1.81304933333,0.000386730152905,0.000864918908667,0.0444942291769,0.239353025414,0.514525074346,-0.707106781187,-1.5,-1.5,-1.5,0.0137990315667,0.0105285643333,-0.0105183918333,0.000120103563125,0.000209969931931,4.23938538987e-05,0.700532684547,0.125765992632,0.54307211592,-1.5,-1.5,-1.5,0.39138793,-42.79861525,15.803527875,0.00188418212146,0.0421765706377,0.160947607097,-1.05034567118,-0.606461004958,-0.490340679278,-0.752134646063,-0.917301220343,-1.37552825214,0.055999756,9.694778,1.8461456,0.0,0.0,0.0,0.0,0.0,0.0,-3.0,-3.0,-3.0,-0.024475098,-0.025512695,0.0082092285,0.0,0.0,0.0,0.0,0.0,0.0,-3.0,-3.0,-3.0,,,,,,,,,,,,
23,2.0,0.1645774825,9.6762275,1.760307325,0.0026217938498,0.00101665575675,0.0156197919747,1.07654132572,0.455960498534,-0.872470605968,-0.73465585444,-1.20849158444,-0.864220448779,-0.0197448725,-0.03681182825,-0.010566711625,0.00138256772372,0.000189128504977,0.000170685878095,-0.98826370659,-0.887083425588,-0.257674446428,-0.80577975154,-0.818239210239,-1.48810415169,0.49621582,-42.799988,15.4626464,0.020722302261,0.0059283344944,0.036124691319,0.328981325694,-0.854100976078,-0.0564324313327,-1.41134248791,-0.89891474223,-1.57122785623,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,2.0,0.246472166,9.5861358,1.71143494,0.0490543014939,0.00988885341816,0.118593148562,-0.736692964372,0.593737488757,-1.24159743472,-0.96666625021,-1.03449179421,-0.106318978371,-0.019958496786,-0.03699646024,-0.02550354,0.00177654751863,0.00129584883141,0.000606610410694,-0.824893363241,-0.469279341109,0.0795615587092,-0.378445243342,-1.57330585484,-1.40022799461,0.32196045,-42.706681,15.62461875,0.00999891233385,0.011533757379,0.0631940444012,-0.00139644632422,-0.0448230546586,1.01761033816,-1.99604514348,-1.29074478911,-0.791354030959,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,2.0,0.312753296,9.6347136,1.82915954,0.0170369829879,0.00329298698144,0.0246396904132,-0.554847056539,0.383434047294,-0.973842119876,-1.25316677474,-1.43546345113,-0.562022483344,-0.02093200724,-0.0079193116,0.0019836426,0.00060990182447,0.000578660985567,0.000164170002372,-0.791838214327,0.19872399921,0.034366908986,-0.999415685483,-1.38496944775,-1.66877275531,0.335998534,-42.81311,16.0464477,0.00608935957359,0.04839161501,0.129280136618,-0.531284267145,-1.08337513633,0.279560168514,-0.945521541012,-0.136682200475,-1.70065533865,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,2.0,0.249105832,9.627295,1.73919066,0.00206700242347,0.0013172690224,0.0985215611525,-1.1357239389,0.0458166432557,-0.94022712916,-0.121336611027,-1.52278343423,-0.476766588795,-0.03803405754,-0.023675537,0.00345764164,0.00149058024528,0.000995912223629,1.57520735726e-05,-1.15708688078,0.0320020433238,-0.206116280942,-0.0992355401058,-0.749919458822,-1.04538653279,0.2944946275,-42.75741575,15.927124,0.006862683447,0.00478406306069,0.0520621272535,0.54100249154,0.164874643948,-0.690481531497,-1.31458337145,-0.994913773752,-0.993932239678,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,2.0,0.346431735,9.5897865,1.765686025,0.00577355608214,0.00269064991825,0.0315312077759,-0.165640903733,-0.115705191944,-0.792418448521,-1.68544491089,-1.80714087342,-0.854736478507,-0.02447128315,-0.01573944075,0.005622863875,0.000733216817915,0.000366657327071,0.000207221665755,-0.848361033621,0.0442802151791,0.177623880722,-0.932755913439,-1.14128058503,-1.74087243444,0.1437377922,-42.7087404,16.0522462,0.00925213100864,0.00175146174864,0.111030439792,0.867269378532,-0.372590214777,0.179129315649,-0.271531110558,-1.81088837927,-1.49931424945,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,2.0,0.250540162,9.6294495,1.74780272,0.00699444545116,0.0031049788402,0.0669908909847,-0.373723335113,-0.535662319828,-0.298145907224,-1.80727700658,-0.867237213144,-0.499118835598,-0.0333953859,-0.0178161628,0.005773925882,0.00167050395726,0.00266258882773,0.00013084343189,-0.584978559669,-0.612978176605,0.163214897985,-1.07458577223,-0.795252288255,-1.46427612118,0.2452850315,-42.78068525,15.83747875,0.00703774237414,0.0190659623707,0.0100424298097,-0.527331668871,0.396881103024,-0.467714898495,-1.32740550471,-1.15176766496,-1.40020356608,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,2.0,0.4439430275,9.621490375,1.605373375,0.00777324143685,0.00110251356342,0.0563419507557,-1.13322061965,-0.3811906178,-0.311179073945,-0.682034180403,-1.41057596364,-1.19274853775,-0.0438690189,-0.02994155875,-0.00155258165,0.00209180324238,0.00129672655802,0.000128438739958,-0.809380531203,-0.793314153965,-0.0375485089519,-0.853442003252,-0.869668937746,-1.77562693672,0.0445556632,-42.7502448,16.151428,0.00526327629335,0.00794085015616,0.118561199169,-0.297514055757,0.903320201852,0.212950722682,-1.20052924638,-0.258579340865,-1.33328035295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,3.0,0.349365234,9.635907,1.66955872,0.00263677638697,0.0056487123772,0.141550208299,-1.18714529389,-0.546874830322,-1.39659914398,-0.119450921137,-0.550610278967,0.124793171907,-0.009510041,-0.0317764285,0.009288788,0.00304680740443,0.000338808341176,6.84512044701e-05,-1.11079369621,-1.09686207337,0.641326881274,-0.703004726457,-0.713314342358,-1.19697139999,-0.0259399435,-42.925644,15.664673,0.0213214659485,0.01343597972,0.143432818389,0.868898113208,0.295782144806,0.969090808607,-0.824913800179,-1.60408971637,-0.804287458239,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,3.0,0.26274109,9.6327943,1.61715394,0.00467573687354,0.00291609696336,0.0279279016989,-1.05981669411,-0.381821382005,-0.416818268388,-0.347659148795,-1.77350030113,-1.75816139305,-0.008959961,-0.02135925292,-0.0031402589,0.00195261343921,0.000627351249523,7.41579950991e-05,-1.03653607364,-0.418656511734,-0.623356959227,-0.405632009922,-0.86801858821,-1.14811400572,-0.051879884,-42.7499394,15.9127808,0.0161426144702,0.034209917779,0.0382713184682,-0.344598112557,0.118298430381,0.0202931398649,-0.825016229669,-1.64275010815,-1.59834881844,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,3.0,0.329742428,9.6380616,1.58748472,0.00699150503117,0.00058548542704,0.0323987908642,-0.634946811015,0.533626775697,-1.15627351889,-0.794321216629,-1.10618592605,-0.217297644793,-0.023620605,-0.016595458692,-0.01377258314,0.00269749940448,0.000653322574096,0.000157494247978,-0.076549994666,0.502879037878,-1.30996265104,-1.28915849973,-1.24733411268,-0.00580281455523,-0.0149536124,-42.8576666,15.7666016,0.0183874742021,0.0515342734686,0.0257057547346,0.782569023714,0.432221868896,0.737820123082,-0.555063924258,-1.02335309142,-0.665913923679,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,3.0,0.411102296,9.615091,1.6334259,0.00474462092365,0.001202333786,0.00649397721203,0.500823823953,-0.490432150759,-0.16940040119,-1.49951921227,-1.23660416896,-1.36919864423,-0.0247192386,-0.00950927738,-0.0002075191,0.00086829113931,0.000243593877783,0.000230136012936,0.0144958956396,0.346045309478,0.191605819891,-0.885074395473,-1.31571426865,-1.66896357316,-0.1262664805,-42.91305525,16.18042,0.0121262564548,0.0193186126637,0.0372587765545,-0.0902479554037,-0.00144536530424,-1.09145530026e-14,-1.37096250509,-1.99218178922,-1.66381256942,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
