,target,lastAccelerometerValues[0]_mean_D,lastAccelerometerValues[1]_mean_D,lastAccelerometerValues[2]_mean_D,lastAccelerometerValues[0]_var_D,lastAccelerometerValues[1]_var_D,lastAccelerometerValues[2]_var_D,lastAccelerometerValues[0]_skew_D,lastAccelerometerValues[1]_skew_D,lastAccelerometerValues[2]_skew_D,lastAccelerometerValues[0]_kurtosis_D,lastAccelerometerValues[1]_kurtosis_D,lastAccelerometerValues[2]_kurtosis_D,lastGyroscopeValues[0]_mean_D,lastGyroscopeValues[1]_mean_D,lastGyroscopeValues[2]_mean_D,lastGyroscopeValues[0]_var_D,lastGyroscopeValues[1]_var_D,lastGyroscopeValues[2]_var_D,lastGyroscopeValues[0]_skew_D,lastGyroscopeValues[1]_skew_D,lastGyroscopeValues[2]_skew_D,lastGyroscopeValues[0]_kurtosis_D,lastGyroscopeValues[1]_kurtosis_D,lastGyroscopeValues[2]_kurtosis_D,lastMagnetometerValues[0]_mean_D,lastMagnetometerValues[1]_mean_D,lastMagnetometerValues[2]_mean_D,lastMagnetometerValues[0]_var_D,lastMagnetometerValues[1]_var_D,lastMagnetometerValues[2]_var_D,lastMagnetometerValues[0]_skew_D,lastMagnetometerValues[1]_skew_D,lastMagnetometerValues[2]_skew_D,lastMagnetometerValues[0]_kurtosis_D,lastMagnetometerValues[1]_kurtosis_D,lastMagnetometerValues[2]_kurtosis_D,lastAccelerometerValues[0]_mean_U,lastAccelerometerValues[1]_mean_U,lastAccelerometerValues[2]_mean_U,lastAccelerometerValues[0]_var_U,lastAccelerometerValues[1]_var_U,lastAccelerometerValues[2]_var_U,lastAccelerometerValues[0]_skew_U,lastAccelerometerValues[1]_skew_U,lastAccelerometerValues[2]_skew_U,lastAccelerometerValues[0]_kurtosis_U,lastAccelerometerValues[1]_kurtosis_U,lastAccelerometerValues[2]_kurtosis_U,lastGyroscopeValues[0]_mean_U,lastGyroscopeValues[1]_mean_U,lastGyroscopeValues[2]_mean_U,lastGyroscopeValues[0]_var_U,lastGyroscopeValues[1]_var_U,lastGyroscopeValues[2]_var_U,lastGyroscopeValues[0]_skew_U,lastGyroscopeValues[1]_skew_U,lastGyroscopeValues[2]_skew_U,lastGyroscopeValues[0]_kurtosis_U,lastGyroscopeValues[1]_kurtosis_U,lastGyroscopeValues[2]_kurtosis_U,lastMagnetometerValues[0]_mean_U,lastMagnetometerValues[1]_mean_U,lastMagnetometerValues[2]_mean_U,lastMagnetometerValues[0]_var_U,lastMagnetometerValues[1]_var_U,lastMagnetometerValues[2]_var_U,lastMagnetometerValues[0]_skew_U,lastMagnetometerValues[1]_skew_U,lastMagnetometerValues[2]_skew_U,lastMagnetometerValues[0]_kurtosis_U,lastMagnetometerValues[1]_kurtosis_U,lastMagnetometerValues[2]_kurtosis_U
15,1.0,0.389861258632,9.94282936842,-0.851747212632,0.145406537709,0.0338344797169,1.8503131797,0.263117525359,0.763969499023,-1.62235132449,0.25852962951,1.42585536902,3.33936435526,-0.0682278797176,-0.0426815260735,0.0345423084176,0.0159308824968,0.00734473097983,0.00173396161821,-0.85699521679,-0.181315348672,0.507737815452,-0.547538332176,-0.857233516877,-1.5174281513,-0.182766383556,-40.6555174444,27.5309244444,0.0208997986207,0.0225307285389,0.0301256683409,-0.471801478448,-0.803925868729,-0.84660405096,-0.582431938751,-0.568818406992,-0.704820014017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,1.0,0.426509655053,9.93036210526,-0.878697449474,0.153238830999,0.0335472159418,2.0071508665,-0.266881579171,1.19109495906,-1.39450813889,0.648932090667,1.44580552596,2.0929851579,-0.0959962550632,-0.0812072755516,0.0177226819295,0.0236414634815,0.0101376989488,0.00154311255719,-0.812291434594,-0.509981622006,0.56161332335,-0.972575203232,-1.53881037213,-1.39528108381,-0.218370225,-40.7111274444,27.786933,0.0170563677206,0.0301349974042,0.0542946016687,-0.58162542297,-0.218235832376,-0.0681832082059,-1.02117896314,-1.0527700557,-0.562858762303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,1.0,0.292432001161,9.96926252941,-0.833989768588,0.149233585205,0.0231140791079,1.85947690693,0.254204999008,0.967473867787,-0.816637564598,0.0888656750807,1.13320313965,0.898039397965,-0.127413749638,-0.0731773377625,0.034007072175,0.019714844539,0.0088371678041,0.00211130823853,-0.482144800242,-0.27370181718,0.24320385241,-1.49373954213,-1.68626950797,-1.6892355103,-0.02593994125,-40.6290055,27.472686875,0.0141683264927,0.0153825054215,0.0320614660131,0.963858597791,0.319188722713,-0.00662279145997,0.226580072659,-0.973406097819,-1.38317432285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,1.0,0.328463835765,9.92851226471,-0.918091718235,0.021295499657,0.00686137255265,0.380215411611,-0.183981291609,0.601968214733,-1.06458506139,1.00844438158,0.959131095371,1.44479822566,-0.0521316528206,-0.0172442267059,0.0162856158541,0.00376808897586,0.00166491012713,0.000402499916194,-1.1205379254,-0.66075963912,0.766175829618,-0.123074642401,-1.3426861251,-1.23097050053,-0.0840928836667,-40.6116063333,27.5282117778,0.0228290165569,0.0186191759231,0.0103456451006,0.399663831884,0.41031146554,0.0911233993016,0.383237870902,-0.741985794825,-0.449758785066,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,1.0,0.393261957368,9.95617794737,-0.776748252105,0.0570220059043,0.0152398830346,0.531487023397,0.856614479458,0.978475607731,-0.662437786758,0.846761583182,1.34262179681,0.817081968692,-0.0938419543132,-0.0389315959368,0.0366556271032,0.00882753572676,0.00395426866144,0.0012475332153,-0.778789835405,-0.403230277027,0.488839068383,-0.990181911159,-1.15945266148,-1.49389636841,-0.2659606926,-40.5119324,27.7696227,0.019534048081,0.0359059460238,0.109230865703,0.240924035908,0.643218922234,0.0290679556351,0.77893583755,-0.896860635079,-1.09712252805,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,2.0,0.506096337059,9.88839805882,-0.908026299588,0.118803373694,0.0112309216417,1.08976696893,0.179566167041,0.78494430349,-1.21139876467,-0.672206028868,1.30798695204,1.43727772847,-0.0731371922869,-0.0222211566548,0.0302567250843,0.0125367408528,0.00624258991285,0.00138334150213,-0.505776981925,-0.0914258333866,0.308316081737,-1.22705122938,-1.21297962895,-1.39370303876,-0.349121092,-40.7688906,27.4822997,0.0139939607175,0.0318107413286,0.032349902063,0.131227623804,-0.928121380562,0.739551648732,-0.822690444329,0.490800564959,-0.488865354212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,2.0,0.361890903824,9.93548038235,-0.904719632294,0.0152425132185,0.00371038640475,0.189359126246,0.314877447709,0.21894006724,-0.633730251827,0.606493742953,0.147859265816,1.75451506489,-0.0495089358235,-0.0174959968235,0.0115073710882,0.00563233623896,0.00131987164812,0.000517372408641,-0.727759688959,-0.424808831678,0.543914411307,-1.02392717734,-1.49511927398,-1.31003882467,-0.269911022222,-40.6204224444,27.7481078889,0.0173554256766,0.0235521841054,0.0149554678057,0.426237070158,0.205770522941,-0.491298262529,-1.22996419604,-1.20432628458,0.491250947096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,2.0,0.385832938,9.92859768421,-0.887639902105,0.0294793431417,0.00605929170306,0.468543423324,-0.0652552175916,1.28581191225,-0.89184305746,0.217404933296,1.36111621463,1.30621343563,-0.0603115681247,-0.0231443704158,0.00917374464211,0.00654522764986,0.00505495776095,0.000317864771577,-0.727925573617,-0.356953635464,0.569931816785,-0.964904162497,-1.4920104618,-1.40984051096,-0.282287597,-40.7875059,27.6493836,0.0128764656324,0.0526020950389,0.0702008244002,-0.366396542562,0.734334968678,-0.0101735894273,-1.29927236033,0.0661746702903,-1.21416356462,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,2.0,0.359457015,9.929921125,-0.932544710625,0.00534294864113,0.00351962295698,0.215272522188,-1.01934657757,0.916517418032,-1.24509309024,1.03668234456,0.984075233521,1.56424619786,-0.0334449180615,-0.00905785176154,-0.000170781088462,0.00253546586138,0.000731855580273,0.000187117793741,-0.922651678651,0.0711191596113,0.812226335023,-0.726776201495,-0.478361144409,-1.09125388231,-0.175857543,-40.70720675,27.748870625,0.00845684531129,0.0125912088612,0.0289216717855,-0.727945014832,-0.501077937098,0.415251267768,-0.293533465725,-0.674399831856,-0.126581970711,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,2.0,0.40363388,9.92836605,-0.89787826565,0.0403152682883,0.00388452416875,0.542287521705,0.789005625886,-0.190776364588,-1.10485705801,-0.0185049617206,0.409645218003,1.44165810496,-0.0790095602824,-0.0173505899729,0.0228249045682,0.00667685441109,0.00238050548287,0.000513544012059,-0.649181403994,-0.118895928654,0.480080267786,-1.22753947953,-0.873879150578,-1.33184662618,-0.288848875,-40.6501769,27.7096558,0.00570809952034,0.0294493277719,0.0565912656184,0.576336715809,-0.0174091115931,-0.722671938976,-1.12483799307,-1.57469461123,-0.612199228625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,2.0,0.39609623,9.9157891875,-0.993112085,0.0549065753739,0.017733597043,0.997842831904,0.537563999313,0.0562838912202,-1.14463338435,0.406971837943,0.519983724978,1.17355972956,-0.0688001846356,-0.0310465494167,0.0281194052,0.00925683534227,0.00367906587642,0.000929555299907,-0.860130307609,-0.464742880407,0.33896726938,-0.800647497302,-1.29223167923,-1.66945983429,-0.36875407,-40.733676,27.5227863333,0.0142337134396,0.0311649271804,0.104652667626,0.333275340349,0.9566744266,0.570324820484,-0.893919070667,-0.163340322494,-0.133486535529,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,2.0,0.430668077947,9.91638089474,-0.996321841579,0.037393656363,0.0125348371109,0.934622911979,0.139555560154,-0.324226558117,-1.68505444368,0.770044760569,1.46780091102,3.45380955214,-0.0688307022611,-0.0281965466056,0.0194049410944,0.0100773074982,0.00290880387468,0.000393662233998,-0.8324344535,-0.508412114543,0.496949376611,-0.812433554697,-1.48543359366,-1.52540238452,-0.467088478889,-40.6984114444,27.7401393333,0.00967408432432,0.0307825011327,0.0372093059384,0.857038752179,0.0422841261011,1.3138503677,-0.330648692958,-0.230648014878,1.37527782043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,2.0,0.461018212632,9.91550157895,-0.867553318158,0.0819685444665,0.0131634979875,0.755246391377,0.47222960463,0.698315662034,-1.41228911998,0.0873645094041,1.52180501188,2.96448161608,-0.0458614955088,-0.0186665856491,0.0214086164632,0.012362270512,0.00569931350779,0.00150146873883,-0.992611681824,-0.239693395916,0.811784729015,-0.676024600496,-0.266625671256,-1.08917868009,-0.388031002,-40.6744386,27.8813171,0.00796702227265,0.0238541813892,0.0473214633775,0.604991653983,-0.304312718899,-0.347586888715,-1.49549681929,-0.89757155208,-0.867493912698,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,2.0,0.352674596118,9.92323579412,-1.04132169471,0.0422149965749,0.0149229329114,0.779070110853,-0.10242651882,0.440214446918,-1.19089643008,0.508819215458,0.968522812166,2.01662052059,-0.0590013778714,-0.0401278901857,0.0126871383393,0.00924787997454,0.00349616843467,0.0012838693087,-0.519617705897,-0.354751743273,0.18047608806,-1.17251028197,-1.63325841468,-1.77504934932,-0.233078003625,-40.52638975,27.90107725,0.022576860724,0.0385730807337,0.0367603639697,-0.770535596001,-0.0673358868775,0.639327060015,-0.261008468992,-1.48268690796,-1.16421405316,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,2.0,0.352361043,9.92606777778,-0.950040187778,0.0230666631026,0.00985547550862,0.479363451413,-0.15767205802,-0.632505342759,-1.74821044919,-0.00203734952383,1.10769797752,2.51984684934,-0.0456832889047,-0.0131907144133,0.00571695966667,0.00428983882921,0.000752769459357,0.000449721879005,-0.792799356931,0.316321163837,0.357294016248,-0.814640326097,-1.14885606678,-1.50989139082,-0.105116103333,-40.4942832222,27.9310438889,0.0258051090375,0.0527864273277,0.0353086986628,0.32383272912,-0.303726986411,-0.359795765404,-1.06446620896,-1.38476242955,-0.983514335882,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,3.0,0.425607469194,9.91928531944,-0.878721454722,0.0493487226088,0.00712301645335,0.445515645247,0.20264031577,1.31282677797,-1.20687877232,-0.272287478889,1.58433166851,1.41925214444,-0.0785399542389,-0.0176090663133,0.0252401564111,0.00744445998426,0.00190509649043,0.000752548746202,-0.714646237418,-0.361912944032,0.604778911545,-1.08342285774,-1.20843207344,-1.05416871746,-0.102386473,-40.6076053,27.7285767,0.0251007498132,0.0153068287652,0.0276187606712,1.72939152038,1.97502178858,-0.160524368349,2.42746352455,3.04193446134,-1.07138521335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,3.0,0.392209053125,9.9006090625,-1.072225565,0.0103611713132,0.00396384563265,0.309441483273,-1.0929423095,0.484821548499,-1.5696048708,0.158402750318,-0.315035386423,1.81289169446,-0.0205526355,-0.0180568691,-0.00404930109375,0.00463845263122,0.000912891214293,0.000139710432144,-0.680030030998,-0.40772876638,0.523504968944,-1.141722935,-1.53170903277,-1.36900467022,-0.27961731,-40.381813,28.189086875,0.0242555692052,0.0355579779603,0.0415614560456,-0.361810080076,0.286220679735,-1.22505516034,-0.942650010153,-1.40757147417,0.8309982288,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,3.0,0.307351506765,9.92126558824,-0.978685268471,0.018316566232,0.00870413180083,0.576382051071,0.0169231433965,0.32774156553,-1.38564395866,-0.0562807675295,0.76166125255,2.06702018111,-0.0656424127647,-0.0181786032765,0.0102925019988,0.00393812062,0.000337238891751,0.00024987423406,-0.963675224865,0.111023662408,0.448757816529,-0.540811866902,0.643460406597,-1.6026020042,-0.156593321625,-40.3203965,28.20110325,0.00515250545013,0.01731963387,0.0327915231684,0.00940856947609,-0.110644533983,0.00312740096022,-0.996528192182,-0.374011666049,-1.36975318581,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,3.0,0.368047926944,9.91622838889,-1.102250846,0.0750621691501,0.0134218071938,1.48859270614,0.536664861585,-0.0747591994575,-1.78861472865,0.811890480881,0.844716339458,3.7619478357,-0.0863396150912,-0.0302864526471,0.0302653592176,0.0133944509993,0.00146309548846,0.00140640156773,-0.903550542499,0.0982629176759,0.534064490681,-0.753157941435,0.591873441701,-1.42720317632,-0.139533149889,-40.5768502222,27.8786553333,0.0146259614849,0.0358487276446,0.061869842848,-0.483897695992,-0.256093165991,0.397304566797,-0.968363894396,-1.15238512805,-0.990959507551,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
