,target,lastAccelerometerValues[0]_mean_D,lastAccelerometerValues[1]_mean_D,lastAccelerometerValues[2]_mean_D,lastAccelerometerValues[0]_var_D,lastAccelerometerValues[1]_var_D,lastAccelerometerValues[2]_var_D,lastAccelerometerValues[0]_skew_D,lastAccelerometerValues[1]_skew_D,lastAccelerometerValues[2]_skew_D,lastAccelerometerValues[0]_kurtosis_D,lastAccelerometerValues[1]_kurtosis_D,lastAccelerometerValues[2]_kurtosis_D,lastGyroscopeValues[0]_mean_D,lastGyroscopeValues[1]_mean_D,lastGyroscopeValues[2]_mean_D,lastGyroscopeValues[0]_var_D,lastGyroscopeValues[1]_var_D,lastGyroscopeValues[2]_var_D,lastGyroscopeValues[0]_skew_D,lastGyroscopeValues[1]_skew_D,lastGyroscopeValues[2]_skew_D,lastGyroscopeValues[0]_kurtosis_D,lastGyroscopeValues[1]_kurtosis_D,lastGyroscopeValues[2]_kurtosis_D,lastMagnetometerValues[0]_mean_D,lastMagnetometerValues[1]_mean_D,lastMagnetometerValues[2]_mean_D,lastMagnetometerValues[0]_var_D,lastMagnetometerValues[1]_var_D,lastMagnetometerValues[2]_var_D,lastMagnetometerValues[0]_skew_D,lastMagnetometerValues[1]_skew_D,lastMagnetometerValues[2]_skew_D,lastMagnetometerValues[0]_kurtosis_D,lastMagnetometerValues[1]_kurtosis_D,lastMagnetometerValues[2]_kurtosis_D,lastAccelerometerValues[0]_mean_U,lastAccelerometerValues[1]_mean_U,lastAccelerometerValues[2]_mean_U,lastAccelerometerValues[0]_var_U,lastAccelerometerValues[1]_var_U,lastAccelerometerValues[2]_var_U,lastAccelerometerValues[0]_skew_U,lastAccelerometerValues[1]_skew_U,lastAccelerometerValues[2]_skew_U,lastAccelerometerValues[0]_kurtosis_U,lastAccelerometerValues[1]_kurtosis_U,lastAccelerometerValues[2]_kurtosis_U,lastGyroscopeValues[0]_mean_U,lastGyroscopeValues[1]_mean_U,lastGyroscopeValues[2]_mean_U,lastGyroscopeValues[0]_var_U,lastGyroscopeValues[1]_var_U,lastGyroscopeValues[2]_var_U,lastGyroscopeValues[0]_skew_U,lastGyroscopeValues[1]_skew_U,lastGyroscopeValues[2]_skew_U,lastGyroscopeValues[0]_kurtosis_U,lastGyroscopeValues[1]_kurtosis_U,lastGyroscopeValues[2]_kurtosis_U,lastMagnetometerValues[0]_mean_U,lastMagnetometerValues[1]_mean_U,lastMagnetometerValues[2]_mean_U,lastMagnetometerValues[0]_var_U,lastMagnetometerValues[1]_var_U,lastMagnetometerValues[2]_var_U,lastMagnetometerValues[0]_skew_U,lastMagnetometerValues[1]_skew_U,lastMagnetometerValues[2]_skew_U,lastMagnetometerValues[0]_kurtosis_U,lastMagnetometerValues[1]_kurtosis_U,lastMagnetometerValues[2]_kurtosis_U
0,0.0,0.448063323944,8.16649201111,5.13118318889,0.110366416951,0.00875382439601,0.675886301737,-0.542252269292,0.0607293095693,-0.284593537344,-1.41638392806,-0.634052760884,-0.170643063433,-0.0896394535556,-0.0949834181667,-0.0199279784833,0.0354482582639,0.00925179125996,0.00551100138684,-0.573127231503,-0.347069693926,0.901417675521,-1.42600033219,-1.62758036449,-0.813499249713,-4.98911533333,-44.18318,-2.94257267778,0.0129872903016,0.00970933097222,0.0229820027971,-0.257225979734,0.527034288535,-0.00162012240786,-0.165665528381,-1.10331094146,-1.30349523703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,0.0,0.31330013125,8.176394525,4.722291,0.279603381471,0.0241359097258,3.71863913481,-0.764667990375,1.27218984987,-1.58861347495,-0.638692827477,1.79302463295,2.56095232737,-0.13424873375,-0.147016524425,0.019994735875,0.108628158032,0.0312468539656,0.0120820271793,-0.409742334703,-0.378387568677,0.678798644177,-1.64156181315,-1.40104844075,-1.21469598788,-5.0840378,-44.134330875,-2.5018692,0.0124008188664,0.0458821412654,0.0807619278271,-0.857912042098,0.566713793965,0.594741907913,0.432919126512,-0.73815699084,-0.870667455759,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,0.0,0.313638305667,8.24614663333,4.65482331667,0.261863804038,0.0300060928155,4.83502620673,-0.975008057501,0.635141041815,-1.89246276049,0.253023771282,-0.290135266036,3.41089302176,-0.140530397133,-0.0839604708,0.0166681921667,0.115509563568,0.0320718221806,0.0120041543262,-0.485872234178,-0.466782084336,0.66008456083,-1.62861454976,-1.36591619651,-1.32397108176,-5.09084061111,-44.1750421111,-2.26898193333,0.01905797968,0.0204648513874,0.128695834369,-0.159608102597,0.314642381825,0.294807174345,-1.34626154825,-1.05401272995,-0.831152344614,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,0.0,0.308707742118,8.29044123529,4.57153500588,0.224299205012,0.0319664525132,3.44602944437,-1.08531043929,1.82449478048,-2.12089026188,0.051413017519,3.2257170999,4.74076710749,-0.09668687,-0.125468533435,-0.0050901529,0.0948570714083,0.0274193324211,0.00887168345463,-0.548786123646,-0.422985377961,0.866972967847,-1.52001939114,-1.58929928215,-0.900914660546,-5.04099528889,-44.1916572222,-1.69304742222,0.0151577835521,0.0249569809055,0.158264877179,-0.99578900149,-0.0406104901945,0.943382240566,0.0298547220696,-0.798229725545,-0.450244981444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,0.0,0.291598850044,8.31258908333,4.50784983611,0.210637951669,0.0182488911465,3.71770730386,-0.926592476108,1.44915584873,-1.82164104917,0.0286152371048,2.19633831861,3.27162994005,-0.132938809444,-0.157898796139,0.00477600146111,0.123374672906,0.0497851915018,0.0113553560035,-0.454477864556,-0.381190282526,0.566852416389,-1.59787005265,-1.53623442755,-1.36953294744,-4.92333308889,-44.2593046667,-1.70983207778,0.0261396980085,0.0119425121749,0.0954947709005,-0.0472737602775,-0.324032859946,0.522082585714,-1.10938828887,-0.913964928862,-0.962019907951,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,0.0,0.517163448235,8.28734458824,5.07557410588,0.138728153432,0.0279934966888,1.96965595667,0.127522544684,-0.337052216244,-1.69049348044,0.0833513096728,-1.27110038456,3.06542979531,-0.187449735412,-0.134018842765,0.0760372392941,0.0260824777529,0.0131806548785,0.00205340972048,-0.559261314902,-0.909584663977,0.671618673176,-1.42163406066,-0.51665320784,-1.12567252664,-5.12491861111,-44.1992864444,-2.10673013333,0.0160746188605,0.0456208597411,0.122724523523,-0.217197898057,0.444911979293,-1.17292402866,-1.18141063086,0.458299240587,0.771601070914,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,0.0,0.234672094765,8.34153470588,4.55309612353,0.261117680979,0.017415888929,5.40151160132,-0.86040448248,1.67865888951,-2.17942838115,0.398817645185,2.82132098725,4.93513010262,-0.193562226857,-0.185911290994,0.0295428112353,0.103288030825,0.0406970897098,0.0117557769016,-0.559510940019,-0.597983743757,0.792871634986,-1.5063346587,-1.29847930871,-0.998557561507,-4.9449921,-44.231605125,-1.811790475,0.017561690746,0.00632648769811,0.0638851932395,-0.0892462901767,-0.480292488527,0.606752561938,-1.22266252151,-0.380933228961,-1.28968964717,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,0.0,0.5622116132,8.3007012,4.875162545,0.357567999859,0.0209868838519,4.72948066024,-0.189286578728,-0.312864811787,-1.35035513448,-0.118551679926,1.21322684736,2.62256363682,-0.159363195263,-0.116925289947,0.0412862676842,0.112568232739,0.0519223149765,0.00804105319883,-0.404497959723,-0.501856778472,0.408250161415,-1.53052986447,-1.41740367545,-1.43533931255,-5.09323119,-44.2732236,-1.33361816,0.0260101878836,0.0284231986316,0.0486155029628,-0.67478750753,-0.117116501764,-0.322612322818,-0.204619929558,-0.831996934558,-1.0939380913,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,0.0,0.250638009625,8.45441234375,4.5953226125,0.0818567870915,0.00980161551171,0.759726601806,-0.665800095251,0.533223038915,-1.3488021919,-1.11892866288,1.59905893534,2.06860493645,-0.0699520110625,-0.084707260975,-0.01657390575,0.0215350446068,0.00641248488423,0.00314146684563,-0.646685425872,-0.890233618993,1.23055800072,-1.08672785593,-0.145965633218,0.133548885241,-4.950141875,-44.22054275,-0.9664535575,0.0106831088969,0.0375154799389,0.0832887223505,1.00875244241,-0.055604242201,-0.755155934889,-0.29095900949,-1.26579426841,-0.758339071616,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,0.0,0.375026499632,8.39726089474,4.72251810263,0.197990531832,0.00907201460852,3.13476822527,0.220728002077,0.519506600772,-1.41233064439,0.136920269513,0.719655493948,2.87659243264,-0.148591692579,-0.141134160263,0.0300654359737,0.0703402677706,0.0387186870935,0.00644966260179,-0.381315875624,-0.474300684699,0.421925916013,-1.54144653965,-1.25322541872,-1.50105058235,-5.4960632,-43.8883974,-0.718688966,0.0437858666012,0.072022163389,0.0533056460281,-0.885594527082,0.952652508046,1.19060105214,-0.846328332092,1.31952436825,1.28190150954,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
