,target,lastAccelerometerValues[0]_mean_D,lastAccelerometerValues[1]_mean_D,lastAccelerometerValues[2]_mean_D,lastAccelerometerValues[0]_var_D,lastAccelerometerValues[1]_var_D,lastAccelerometerValues[2]_var_D,lastAccelerometerValues[0]_skew_D,lastAccelerometerValues[1]_skew_D,lastAccelerometerValues[2]_skew_D,lastAccelerometerValues[0]_kurtosis_D,lastAccelerometerValues[1]_kurtosis_D,lastAccelerometerValues[2]_kurtosis_D,lastGyroscopeValues[0]_mean_D,lastGyroscopeValues[1]_mean_D,lastGyroscopeValues[2]_mean_D,lastGyroscopeValues[0]_var_D,lastGyroscopeValues[1]_var_D,lastGyroscopeValues[2]_var_D,lastGyroscopeValues[0]_skew_D,lastGyroscopeValues[1]_skew_D,lastGyroscopeValues[2]_skew_D,lastGyroscopeValues[0]_kurtosis_D,lastGyroscopeValues[1]_kurtosis_D,lastGyroscopeValues[2]_kurtosis_D,lastMagnetometerValues[0]_mean_D,lastMagnetometerValues[1]_mean_D,lastMagnetometerValues[2]_mean_D,lastMagnetometerValues[0]_var_D,lastMagnetometerValues[1]_var_D,lastMagnetometerValues[2]_var_D,lastMagnetometerValues[0]_skew_D,lastMagnetometerValues[1]_skew_D,lastMagnetometerValues[2]_skew_D,lastMagnetometerValues[0]_kurtosis_D,lastMagnetometerValues[1]_kurtosis_D,lastMagnetometerValues[2]_kurtosis_D,lastAccelerometerValues[0]_mean_U,lastAccelerometerValues[1]_mean_U,lastAccelerometerValues[2]_mean_U,lastAccelerometerValues[0]_var_U,lastAccelerometerValues[1]_var_U,lastAccelerometerValues[2]_var_U,lastAccelerometerValues[0]_skew_U,lastAccelerometerValues[1]_skew_U,lastAccelerometerValues[2]_skew_U,lastAccelerometerValues[0]_kurtosis_U,lastAccelerometerValues[1]_kurtosis_U,lastAccelerometerValues[2]_kurtosis_U,lastGyroscopeValues[0]_mean_U,lastGyroscopeValues[1]_mean_U,lastGyroscopeValues[2]_mean_U,lastGyroscopeValues[0]_var_U,lastGyroscopeValues[1]_var_U,lastGyroscopeValues[2]_var_U,lastGyroscopeValues[0]_skew_U,lastGyroscopeValues[1]_skew_U,lastGyroscopeValues[2]_skew_U,lastGyroscopeValues[0]_kurtosis_U,lastGyroscopeValues[1]_kurtosis_U,lastGyroscopeValues[2]_kurtosis_U,lastMagnetometerValues[0]_mean_U,lastMagnetometerValues[1]_mean_U,lastMagnetometerValues[2]_mean_U,lastMagnetometerValues[0]_var_U,lastMagnetometerValues[1]_var_U,lastMagnetometerValues[2]_var_U,lastMagnetometerValues[0]_skew_U,lastMagnetometerValues[1]_skew_U,lastMagnetometerValues[2]_skew_U,lastMagnetometerValues[0]_kurtosis_U,lastMagnetometerValues[1]_kurtosis_U,lastMagnetometerValues[2]_kurtosis_U
10,27.0,0.750399772,8.10737,5.2013641,0.00084204349002,0.0004383386892,0.0835509686788,0.481874795836,0.223469017671,-1.34533755084,-1.08387917988,-1.66803150636,0.0211177859796,-0.0353454591,-0.0416412356,-0.0169464114,0.00614350787263,0.00119660864946,0.000186053820503,-1.23761095979,-0.400214111944,-0.557174639858,-0.172804937864,-1.80722649576,-1.32263880409,21.3726808,-36.7242428,-15.0772098,0.0126207235046,0.00560809398136,0.0480087550426,0.392199533842,-0.903896441016,-0.285960555037,-1.3689107401,-0.802129664691,-1.78786626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,35.0,0.527868642,8.1968628,5.17241212,0.0042321837523,0.00245220693216,0.0863442074599,-0.514217478971,0.538372604756,-1.12887695781,-0.944432490781,-0.872476687932,-0.270648672216,-0.02850647004,0.06635742142,-0.00534057608,0.00207939612175,0.00825878933585,8.10623101074e-06,-1.27232810408,0.445918338419,-0.665345114554,-0.0755645036748,-1.12133300725,-1.13780013724,21.4712524,-36.6491696,-14.9349976,0.00912752465304,0.0145785423298,0.0333528508654,0.903097805192,-0.492941323794,0.726062908524,-0.253912496566,-0.714392440004,-0.867182389305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,36.0,0.765476225,8.1259805,5.1401672,0.0171476426705,0.0126157517863,0.428477995939,-0.795580973921,0.914122194377,-1.09959442595,-1.02010832673,-0.894790995663,-0.70394341165,-0.0342483515,-0.045974731225,-0.0097961425,0.00603024721729,0.00439374995751,0.000551753090608,-0.866917938449,-1.10194228316,0.717644021667,-0.921383444524,-0.707828569225,-1.10349423457,21.3962555,-36.85722375,-14.73999025,0.00731478128625,0.0681966439952,0.0149058017612,1.13087698591,-0.0394255194834,-0.000936903432476,-0.684394258113,-1.00008100673,-1.99875089297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,44.0,0.396981816,8.2564484,5.13197024,0.0137367068411,0.00509353013704,0.166776553465,0.109645462354,1.25884787133,-1.38799514257,-1.62891483152,-0.0842227353637,0.10623817224,-0.0214202886,0.06391601332,0.002722167728,0.0032780449668,0.0135245721454,0.000234410402215,-1.086824383,1.30282685719,0.712567831712,-0.406641076648,-0.0531484107993,-0.69703930117,21.664734,-36.6122438,-14.4580076,0.0155990526416,0.0254719059834,0.101468954061,-0.399550795205,-0.113316962762,0.580779685687,-0.807517533505,-1.18068545782,-0.641439458114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,45.0,0.629086292,8.1557068,5.11976926,0.0087570941148,0.00086018910536,0.0524584629633,-0.332588555312,1.02389864479,-1.36511575177,-1.41552695192,-0.442138526629,0.0960141482851,-0.03180236808,-0.0069458008,-0.0274475098,0.00401796262571,0.000716032675606,6.5145681349e-05,-0.757149348175,0.345422685321,0.759180425088,-0.905853656701,-1.34231570501,-0.689545331722,21.3833618,-36.9692994,-14.6670532,0.00209677553136,0.0113913490882,0.0150990085574,0.405358468176,-0.342883239672,-0.26885935432,-1.82330357225,-1.40678559909,-1.07036839624,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,53.0,0.63207244,8.168746875,5.3226204,0.00383397059891,0.0158981492658,0.163559647073,-0.852538212034,0.933646584825,-0.929286036011,-0.888557870257,-0.827533736965,-0.829692819399,-0.0006523131,0.06657028085,-0.011631011925,0.000767703646534,0.0123084776677,0.000177927008491,-0.755585464164,1.04411376026,0.0448195510596,-0.883652623141,-0.763089404541,-1.58190169966,21.5890502,-36.609191,-14.842224,0.00660738397936,0.0336936154656,0.0254921634388,-0.931873711708,-1.04266452737,-0.366050802612,-0.745636615725,-0.533840589506,-0.814177627543,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,54.0,0.75440979,8.11849975,5.1952018,0.00351607032993,0.00128006194319,0.246766794125,-0.999390524598,0.727202171407,-1.12735662646,-0.808087548016,-0.913609066214,-0.689210045752,0.01171875025,-0.05804061775,-0.013011932375,0.0012018165964,0.00330244500322,0.000315298260178,-1.15096841966,-1.14634448392,-0.320290817747,-0.669613672591,-0.67320742301,-1.38367527715,21.49772625,-36.737824,-14.773178,0.0123567049672,0.044024231218,0.0317061552305,-0.087688687617,0.806097159109,0.425843389623,-1.39475916925,-0.908776830482,-1.18526317518,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,62.0,0.40236663,8.19826008333,5.26409911667,0.00716602342082,0.0064220879347,0.0406595297561,0.528965755543,-0.553483287109,0.358850320999,-0.96486984833,-1.14498594008,-1.09743416849,0.0228652955667,0.0887196867,-0.0224253338333,0.000144679467884,0.0092600046042,5.72970338345e-05,-0.179029961384,0.352853098867,-0.246011124152,-1.40846599602,-1.45012746026,-1.59100659753,21.6888426,-36.461792,-14.6032714,0.0174557352662,0.0120128706916,0.0194949831586,0.227733125829,0.297913217085,-1.12045560276,-1.7715321725,-1.41944934306,-0.386817763136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,63.0,0.5812263475,8.181613875,4.9002838,0.0137096446726,0.000484115530047,0.263929184408,-0.885284831141,-0.113014426406,-0.10359760738,-0.925790141967,-1.13878878311,-1.86246144449,-0.04066467375,-0.05116271875,0.0219612125,0.010342092481,0.00421944786199,6.58748256496e-05,-1.13378295599,-0.38648578084,-0.28716960404,-0.682186182056,-1.17833582887,-1.23516990439,21.37374875,-36.78932175,-14.7090915,0.0196525617557,0.0300613112857,0.00995629035125,-0.460069572883,-0.297623930971,-0.550486518838,-1.14600785902,-1.41235951061,-1.30208350006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,71.0,0.54724426,8.2143311,5.26668386,0.00105043886277,0.00325083682374,0.0235271606736,-0.674302171094,0.26777330223,-0.684453626203,-0.609976191617,-1.25019431925,-0.579157282358,0.01925964352,0.039242554,-0.0225646968,0.000392386633019,0.0454413228332,0.000746114117664,0.229796231416,0.840318659085,0.527529758644,-1.34488351744,-0.893137978081,-1.23317675156,20.953369,-37.0541386,-14.8959351,0.0308928886724,0.0279707385606,0.00842508542644,0.679926599009,0.687549677934,0.841285161189,-0.981833840115,-0.976941665221,-0.925892001941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
