,target,lastAccelerometerValues[0]_mean,lastAccelerometerValues[1]_mean,lastAccelerometerValues[2]_mean,lastAccelerometerValues[0]_var,lastAccelerometerValues[1]_var,lastAccelerometerValues[2]_var,lastAccelerometerValues[0]_skew,lastAccelerometerValues[1]_skew,lastAccelerometerValues[2]_skew,lastAccelerometerValues[0]_kurtosis,lastAccelerometerValues[1]_kurtosis,lastAccelerometerValues[2]_kurtosis,lastGyroscopeValues[0]_mean,lastGyroscopeValues[1]_mean,lastGyroscopeValues[2]_mean,lastGyroscopeValues[0]_var,lastGyroscopeValues[1]_var,lastGyroscopeValues[2]_var,lastGyroscopeValues[0]_skew,lastGyroscopeValues[1]_skew,lastGyroscopeValues[2]_skew,lastGyroscopeValues[0]_kurtosis,lastGyroscopeValues[1]_kurtosis,lastGyroscopeValues[2]_kurtosis,lastMagnetometerValues[0]_mean,lastMagnetometerValues[1]_mean,lastMagnetometerValues[2]_mean,lastMagnetometerValues[0]_var,lastMagnetometerValues[1]_var,lastMagnetometerValues[2]_var,lastMagnetometerValues[0]_skew,lastMagnetometerValues[1]_skew,lastMagnetometerValues[2]_skew,lastMagnetometerValues[0]_kurtosis,lastMagnetometerValues[1]_kurtosis,lastMagnetometerValues[2]_kurtosis
0,0.0,0.197776799,9.575432,2.174861925,0.0467546132438,0.0077732184035,0.386739846918,0.335545442417,-0.61014826465,-0.652045261619,-1.13165468245,-1.06824307017,-1.00811872681,-0.014545441,0.01007843125,0.020736694425,0.010382539939,0.0161247830335,0.000459077068024,0.190573938622,0.444000071691,0.442703687747,-1.2298484562,-1.2601453043,-1.34867731035,0.319925946667,-42.929077,15.0410973333,0.0188753227339,0.00478231006867,0.0433023500496,0.707106781187,0.0330891736993,0.511285404993,-1.5,-1.5,-1.5
1,0.0,0.16009521,9.611023,1.7288971,0.0,0.0,0.0,0.0,0.0,0.0,-3.0,-3.0,-3.0,0.036605835,-0.004135132,-0.016220093,0.0,0.0,0.0,0.0,0.0,0.0,-3.0,-3.0,-3.0,,,,,,,,,,,,
2,0.0,0.25739543,9.58151233333,2.0603078,0.00350583186213,0.00446673938956,0.164732604126,0.504886423305,-0.229127511635,-0.56860552106,-1.5,-1.5,-1.5,-0.0155181886667,0.00340779633333,0.021255493,0.0017200584013,0.00283159098135,5.73053614337e-05,0.661440707373,0.306519411799,-0.313484659974,-1.5,-1.5,-1.5,0.221761068,-42.787679,15.7277426667,0.0258385097984,0.024502122842,0.0231190605442,-0.0379542953862,0.468306709386,0.324925389609,-1.5,-1.5,-1.5
3,0.0,0.162089031667,9.58789066667,2.05552163333,0.0119506971098,9.58108302222e-05,0.118088714592,0.478183604304,0.582955511253,-0.703996625563,-1.5,-1.5,-1.5,-0.000854491,-0.00800069066667,-0.00461324067667,0.00205609903805,0.00487004628687,5.39981370565e-05,0.609841421978,0.33744889342,-0.703449827603,-1.5,-1.5,-1.5,0.155131023333,-42.90924,15.4073076667,0.0293402826447,0.0494032248667,0.0412239712676,-0.548802580232,-0.707006922703,0.4969304878,-1.5,-1.5,-1.5
4,0.0,0.315231323333,9.56635533333,1.8840383,0.000166418165342,0.00490609035089,0.179590557577,0.355706910159,-0.697225827856,0.448304722539,-1.5,-1.5,-1.5,-0.0346476237,-0.056457521,0.007405599,0.00231413486129,0.00347939015905,4.0854539552e-06,-0.704008966086,0.143834988588,-0.707106781187,-1.5,-1.5,-1.5,0.211079918333,-43.1294753333,15.9291583333,0.0173448484415,0.160073604284,0.155992319335,0.68658852282,0.61491958549,0.0193150772553,-1.5,-1.5,-1.5
5,0.0,0.220708213333,9.54282633333,1.86728416667,0.00816656210172,0.0185342641482,0.737462747413,-0.69782460045,-0.632110722862,-0.373714057582,-1.5,-1.5,-1.5,-0.0682525642333,-0.0870056143333,0.0167694091,0.00479845407185,0.00770705683561,0.000170171419809,-0.374613045901,0.627499314534,0.665196270938,-1.5,-1.5,-1.5,0.2006530775,-42.708588,15.5075075,0.00183179512483,0.0063754807815,0.0404216572703,-1.14313510497,-1.14451389464,0.499407190363,-0.676049926205,-0.674905516283,-1.3646399704
6,0.0,0.233665465,9.56855,2.02321625,0.000343993249173,0.001512198769,0.199153476636,-2.25696251122e-15,0.0,0.0,-2.0,-2.0,-2.0,-0.0275268555,-0.04627990855,0.006385803,0.000406299025216,0.00193387375172,9.35984881577e-06,-3.10279360501e-16,-2.39039332293e-16,4.62186311293e-16,-2.0,-2.0,-2.0,0.218709306667,-42.8822836667,15.849304,0.00625900503238,0.00174207313489,0.0799135766507,0.00964330199235,-0.704270351238,-0.707044966561,-1.5,-1.5,-1.5
7,0.0,0.29050192,9.55518566667,1.94066366667,0.00590067612178,0.00444322392822,0.285493220742,0.455569128691,-0.443787054839,-0.374987011103,-1.5,-1.5,-1.5,-0.0324147553333,-0.0609436033333,0.0139160156667,0.00240709835728,0.00448232809376,3.09303113697e-05,-0.273555009216,0.626392403078,0.605040367821,-1.5,-1.5,-1.5,0.124613443333,-42.8487143333,15.4088336667,0.0254318325063,3.46697028889e-05,0.0130172690829,0.00956796928371,0.567220031246,0.702461781112,-1.5,-1.5,-1.5
8,0.0,0.2599906925,9.59397525,2.0166397,0.0138336871572,0.00865511462819,0.425734932004,0.504969797878,-0.0264205568492,-0.137039408285,-1.22545635896,-1.94860351776,-1.52830536192,-0.022945402,-0.039859771,0.014789581275,0.00892963163901,0.0289005678452,7.91124019735e-05,0.296089276314,0.657720279191,-0.457632431797,-1.09928341014,-0.995354414212,-1.40084837525,0.0620524083333,-42.786661,15.249634,0.0403485159027,0.023786608902,0.064123101302,0.198886848395,0.607945675611,0.231160456218,-1.5,-1.5,-1.5
9,0.0,0.299672443333,9.61341833333,1.91953023333,0.00111079490064,0.00493663736956,0.21106193883,0.69623194859,-0.703265784048,0.679355375897,-1.5,-1.5,-1.5,-0.033233643,-0.087610878,-0.0029805501,0.00135723987143,0.00708951275722,8.27842281765e-06,-0.660107308167,0.698088556579,-0.707106781187,-1.5,-1.5,-1.5,0.22277832,-42.784627,15.486145,0.00526352521658,0.136794687139,0.0232644622327,-0.187279078872,-0.667990583081,0.398192785652,-1.5,-1.5,-1.5
